date,ticker,company,open,high,low,close,adj_close,volume
2024-09-10,GOOGL,Alphabet Inc.,150.45,151.27,148.34,148.66,147.8065,31118800
2024-09-11,GOOGL,Alphabet Inc.,149.92,151.5,147.52,151.16,150.2921,29607700
2024-09-12,GOOGL,Alphabet Inc.,153.8,154.82,152.65,154.69,153.8019,29621500
2024-09-13,GOOGL,Alphabet Inc.,155.43,158.38,155.21,157.46,156.556,29591200
2024-09-16,GOOGL,Alphabet Inc.,157.31,158.25,156.6,158.06,157.1525,18379800
2024-09-17,GOOGL,Alphabet Inc.,159.02,160.55,158.38,159.32,158.4053,20715600
2024-09-18,GOOGL,Alphabet Inc.,159.86,160.5,158.6,159.81,158.8925,23677300
2024-09-19,GOOGL,Alphabet Inc.,163.71,163.79,161.34,162.14,161.2091,26587700
2024-09-20,GOOGL,Alphabet Inc.,163.5,163.73,162.06,163.59,162.6508,40896400
2024-09-23,GOOGL,Alphabet Inc.,164.35,165.49,161.67,161.85,160.9208,24150900
2024-09-24,GOOGL,Alphabet Inc.,163.03,163.22,160.69,162.29,161.3582,23332100
2024-09-25,GOOGL,Alphabet Inc.,161.47,162.81,161.3,161.49,160.5628,18869200
2024-09-26,GOOGL,Alphabet Inc.,163.64,164.08,162.28,162.73,161.7957,20319300
2024-09-27,GOOGL,Alphabet Inc.,162.81,165.7,162.63,163.95,163.0087,21101300
2024-09-30,GOOGL,Alphabet Inc.,163.32,166.15,163.26,165.85,164.8978,20413900
2024-10-01,GOOGL,Alphabet Inc.,167.69,169.16,164.58,166.99,166.0313,28338100
2024-10-02,GOOGL,Alphabet Inc.,166.42,167.52,164.73,165.86,164.9077,17760200
2024-10-03,GOOGL,Alphabet Inc.,164.41,166.64,163.92,165.86,164.9077,15073100
2024-10-04,GOOGL,Alphabet Inc.,168.06,168.23,165.48,167.06,166.1008,19047400
2024-10-07,GOOGL,Alphabet Inc.,167.72,168.48,162.75,162.98,162.0443,22463100
2024-10-08,GOOGL,Alphabet Inc.,163.94,164.73,162.87,164.38,163.4362,23072700
2024-10-09,GOOGL,Alphabet Inc.,163.45,164.84,159.74,161.86,160.9307,31181800
2024-10-10,GOOGL,Alphabet Inc.,160.87,163.07,160.4,162.08,161.1495,14144100
2024-10-11,GOOGL,Alphabet Inc.,162.13,163.9,161.24,163.24,162.3028,15344300
2024-10-14,GOOGL,Alphabet Inc.,163.64,166.23,163.4,164.96,164.0129,19016100
2024-10-15,GOOGL,Alphabet Inc.,165.79,167.68,164.63,165.46,164.51,20247200
2024-10-16,GOOGL,Alphabet Inc.,164.53,165.8,163.74,165.16,164.2117,16406000
2024-10-17,GOOGL,Alphabet Inc.,165.73,166.37,162.76,162.93,161.9946,21453400
2024-10-18,GOOGL,Alphabet Inc.,163.19,164.71,163.08,163.42,162.4818,19757700
2024-10-21,GOOGL,Alphabet Inc.,162.95,164.5,162.62,164.07,163.128,20946500
2024-10-22,GOOGL,Alphabet Inc.,162.98,165.77,162.98,165.14,164.1919,16568100
2024-10-23,GOOGL,Alphabet Inc.,164.76,165.82,161.93,162.78,161.8454,18280500
2024-10-24,GOOGL,Alphabet Inc.,162.83,163.33,161.01,162.72,161.7858,22412500
2024-10-25,GOOGL,Alphabet Inc.,163.67,165.59,163.42,165.27,164.3211,19828900
2024-10-28,GOOGL,Alphabet Inc.,168.75,168.75,163.95,166.72,165.7628,32138600
2024-10-29,GOOGL,Alphabet Inc.,167.73,170.38,167.09,169.68,168.7058,42169000
2024-10-30,GOOGL,Alphabet Inc.,180.68,182.02,174.06,174.46,173.4584,68890800
2024-10-31,GOOGL,Alphabet Inc.,173.13,176.82,171.0,171.11,170.1276,44769000
2024-11-01,GOOGL,Alphabet Inc.,170.07,172.32,168.88,171.29,170.3065,31796500
2024-11-04,GOOGL,Alphabet Inc.,169.93,170.73,168.01,169.24,168.2683,21492700
2024-11-05,GOOGL,Alphabet Inc.,169.43,170.53,168.84,169.74,168.7655,18242100
2024-11-06,GOOGL,Alphabet Inc.,173.8,176.94,173.5,176.51,175.4966,33695500
2024-11-07,GOOGL,Alphabet Inc.,177.41,181.08,177.19,180.75,179.7122,25352900
2024-11-08,GOOGL,Alphabet Inc.,180.65,180.9,178.08,178.35,177.326,22006200
2024-11-11,GOOGL,Alphabet Inc.,178.58,180.55,178.47,180.35,179.3145,17450400
2024-11-12,GOOGL,Alphabet Inc.,179.82,182.49,179.39,181.62,180.5773,25134900
2024-11-13,GOOGL,Alphabet Inc.,180.46,180.96,178.54,178.88,177.853,23184000
2024-11-14,GOOGL,Alphabet Inc.,178.28,178.82,174.32,175.58,174.5719,31007500
2024-11-15,GOOGL,Alphabet Inc.,173.73,174.14,171.22,172.49,171.4997,32504600
2024-11-18,GOOGL,Alphabet Inc.,173.42,175.44,172.9,175.3,174.2935,20135300
2024-11-19,GOOGL,Alphabet Inc.,173.72,178.87,173.56,178.12,177.0973,23434900
2024-11-20,GOOGL,Alphabet Inc.,177.34,177.68,173.78,175.98,174.9696,18997100
2024-11-21,GOOGL,Alphabet Inc.,173.9,174.13,163.7,167.63,166.6676,59734400
2024-11-22,GOOGL,Alphabet Inc.,165.85,166.46,163.9,164.76,163.814,38604600
2024-11-25,GOOGL,Alphabet Inc.,166.09,168.63,165.61,167.65,166.6875,33135300
2024-11-26,GOOGL,Alphabet Inc.,167.63,169.82,167.58,169.12,168.149,20486700
2024-11-27,GOOGL,Alphabet Inc.,169.0,169.48,168.02,169.23,168.2584,19266500
2024-11-29,GOOGL,Alphabet Inc.,168.5,169.43,167.16,168.95,167.98,14257200
2024-12-02,GOOGL,Alphabet Inc.,168.77,172.08,168.57,171.49,170.5054,23789100
2024-12-03,GOOGL,Alphabet Inc.,171.49,172.68,170.85,171.34,170.3563,22248700
2024-12-04,GOOGL,Alphabet Inc.,171.15,174.91,171.06,174.37,173.3689,31615100
2024-12-05,GOOGL,Alphabet Inc.,175.36,176.06,172.33,172.64,171.6488,21356200
2024-12-06,GOOGL,Alphabet Inc.,172.03,175.08,171.86,174.71,173.7069,21462400
2024-12-09,GOOGL,Alphabet Inc.,173.96,176.26,173.65,175.37,174.563,25389600
2024-12-10,GOOGL,Alphabet Inc.,182.85,186.36,181.05,185.17,184.3179,54813000
2024-12-11,GOOGL,Alphabet Inc.,185.31,195.61,184.85,195.4,194.5008,67894100
2024-12-12,GOOGL,Alphabet Inc.,195.0,195.18,191.71,191.96,191.0766,34817500
2024-12-13,GOOGL,Alphabet Inc.,191.01,192.73,189.64,189.82,188.9465,25143500
2024-12-16,GOOGL,Alphabet Inc.,192.87,199.0,192.62,196.66,195.755,44934900
2024-12-17,GOOGL,Alphabet Inc.,197.25,201.42,194.98,195.42,194.5207,43504000
2024-12-18,GOOGL,Alphabet Inc.,195.22,197.0,187.74,188.4,187.533,34166100
2024-12-19,GOOGL,Alphabet Inc.,191.63,193.03,188.38,188.51,187.6425,32265200
2024-12-20,GOOGL,Alphabet Inc.,185.78,192.89,185.22,191.41,190.5291,63462900
2024-12-23,GOOGL,Alphabet Inc.,192.62,195.1,190.15,194.63,193.7343,25675000
2024-12-24,GOOGL,Alphabet Inc.,194.84,196.11,193.78,196.11,195.2075,10403300
2024-12-26,GOOGL,Alphabet Inc.,195.15,196.75,194.38,195.6,194.6999,12046600
2024-12-27,GOOGL,Alphabet Inc.,194.95,195.32,190.65,192.76,191.8729,18891400
2024-12-30,GOOGL,Alphabet Inc.,189.8,192.55,189.12,191.24,190.3599,14264700
2024-12-31,GOOGL,Alphabet Inc.,191.08,191.96,188.51,189.3,188.4289,17466900
2025-01-02,GOOGL,Alphabet Inc.,190.65,192.0,187.5,189.43,188.5583,20370800
2025-01-03,GOOGL,Alphabet Inc.,191.37,193.21,189.98,191.79,190.9074,18596200
2025-01-06,GOOGL,Alphabet Inc.,193.98,198.22,193.85,196.87,195.964,29563600
2025-01-07,GOOGL,Alphabet Inc.,197.11,201.0,194.6,195.49,194.5904,26487200
2025-01-08,GOOGL,Alphabet Inc.,192.57,196.29,192.38,193.95,193.0575,24864800
2025-01-10,GOOGL,Alphabet Inc.,194.3,196.52,190.31,192.04,191.1562,26665200
2025-01-13,GOOGL,Alphabet Inc.,190.07,191.18,187.36,191.01,190.131,21823700
2025-01-14,GOOGL,Alphabet Inc.,191.24,191.98,188.31,189.66,188.7872,17174900
2025-01-15,GOOGL,Alphabet Inc.,193.09,196.36,191.86,195.55,194.6501,21776000
2025-01-16,GOOGL,Alphabet Inc.,194.14,195.48,192.81,192.91,192.0222,17815400
2025-01-17,GOOGL,Alphabet Inc.,196.53,197.23,193.75,196.0,195.098,27735100
2025-01-21,GOOGL,Alphabet Inc.,199.07,202.29,197.87,198.05,197.1386,29971300
2025-01-22,GOOGL,Alphabet Inc.,199.06,200.48,197.53,198.37,197.4571,26200600
2025-01-23,GOOGL,Alphabet Inc.,198.14,200.3,195.2,197.98,197.0689,26951400
2025-01-24,GOOGL,Alphabet Inc.,198.1,200.9,198.0,200.21,199.2887,23877500
2025-01-27,GOOGL,Alphabet Inc.,192.41,196.88,190.73,191.81,190.9273,41728900
2025-01-28,GOOGL,Alphabet Inc.,192.75,195.48,190.68,195.3,194.4012,24157900
2025-01-29,GOOGL,Alphabet Inc.,195.56,196.79,193.43,195.41,194.5107,18218300
2025-01-30,GOOGL,Alphabet Inc.,198.0,201.4,197.67,200.87,199.9456,24354700
2025-01-31,GOOGL,Alphabet Inc.,202.0,205.48,201.8,204.02,203.0811,32001100
2025-02-03,GOOGL,Alphabet Inc.,200.69,203.75,200.1,201.23,200.304,27838300
2025-02-04,GOOGL,Alphabet Inc.,203.39,207.05,202.81,206.38,205.4303,43856400
2025-02-05,GOOGL,Alphabet Inc.,191.07,192.75,188.03,191.33,190.4495,70373900
2025-02-06,GOOGL,Alphabet Inc.,189.5,192.1,188.72,191.6,190.7183,29297400
2025-02-07,GOOGL,Alphabet Inc.,191.05,191.18,183.24,185.34,184.4871,49315000
2025-02-10,GOOGL,Alphabet Inc.,187.35,188.2,185.86,186.47,185.6119,23105600
2025-02-11,GOOGL,Alphabet Inc.,185.03,186.94,184.28,185.32,184.4672,21239500
2025-02-12,GOOGL,Alphabet Inc.,183.22,185.11,181.83,183.61,182.7651,22072600
2025-02-13,GOOGL,Alphabet Inc.,184.32,186.28,183.14,186.14,185.2834,21402500
2025-02-14,GOOGL,Alphabet Inc.,185.06,186.4,184.32,185.23,184.3776,20448400
2025-02-18,GOOGL,Alphabet Inc.,185.6,185.96,181.74,183.77,182.9243,29916700
2025-02-19,GOOGL,Alphabet Inc.,184.07,185.46,183.59,185.27,184.4174,19549400
2025-02-20,GOOGL,Alphabet Inc.,184.8,185.31,182.72,184.56,183.7107,20441500
2025-02-21,GOOGL,Alphabet Inc.,185.15,185.34,179.08,179.66,178.8332,35199200
2025-02-24,GOOGL,Alphabet Inc.,181.99,183.12,178.89,179.25,178.4251,29854200
2025-02-25,GOOGL,Alphabet Inc.,178.04,178.74,174.69,175.42,174.6127,41913400
2025-02-26,GOOGL,Alphabet Inc.,175.07,176.08,171.58,172.73,171.9351,35431300
2025-02-27,GOOGL,Alphabet Inc.,173.99,174.56,167.94,168.5,167.7246,39991000
2025-02-28,GOOGL,Alphabet Inc.,168.68,170.61,166.77,170.28,169.4964,48130600
2025-03-03,GOOGL,Alphabet Inc.,171.93,173.37,165.93,167.01,166.2414,40770500
2025-03-04,GOOGL,Alphabet Inc.,166.24,173.29,165.8,170.92,170.1335,45388000
2025-03-05,GOOGL,Alphabet Inc.,170.52,173.78,169.06,173.02,172.2238,30954900
2025-03-06,GOOGL,Alphabet Inc.,170.53,174.81,170.5,172.35,171.5569,28302000
2025-03-07,GOOGL,Alphabet Inc.,171.26,174.97,170.27,173.86,173.0599,27385800
2025-03-10,GOOGL,Alphabet Inc.,168.26,168.46,163.69,165.87,165.2968,43604000
2025-03-11,GOOGL,Alphabet Inc.,164.91,166.75,161.37,164.04,163.4731,39587400
2025-03-12,GOOGL,Alphabet Inc.,166.58,167.64,163.53,167.11,166.5326,28372400
2025-03-13,GOOGL,Alphabet Inc.,166.04,166.13,162.11,162.76,162.1976,31756200
2025-03-14,GOOGL,Alphabet Inc.,163.27,166.49,162.45,165.49,164.9182,31995900
2025-03-17,GOOGL,Alphabet Inc.,165.03,166.3,163.67,164.29,163.7223,31184300
2025-03-18,GOOGL,Alphabet Inc.,163.68,164.25,156.72,160.67,160.1148,42074800
2025-03-19,GOOGL,Alphabet Inc.,161.76,165.87,161.0,163.89,163.3237,34275600
2025-03-20,GOOGL,Alphabet Inc.,161.57,164.89,160.96,162.8,162.2374,28138500
2025-03-21,GOOGL,Alphabet Inc.,161.21,164.24,160.89,163.99,163.4233,36625800
2025-03-24,GOOGL,Alphabet Inc.,167.07,168.32,165.14,167.68,167.1006,30879100
2025-03-25,GOOGL,Alphabet Inc.,168.98,170.63,168.32,170.56,169.9706,24174400
2025-03-26,GOOGL,Alphabet Inc.,169.0,169.61,164.84,165.06,164.4896,28901600
2025-03-27,GOOGL,Alphabet Inc.,164.63,165.42,162.0,162.24,161.6794,24508300
2025-03-28,GOOGL,Alphabet Inc.,160.49,161.82,153.63,154.33,153.7967,48669300
2025-03-31,GOOGL,Alphabet Inc.,153.11,155.54,150.66,154.64,154.1056,54603500
2025-04-01,GOOGL,Alphabet Inc.,153.62,158.1,153.62,157.07,156.5273,30672900
2025-04-02,GOOGL,Alphabet Inc.,155.15,158.41,154.7,157.04,156.4973,25041700
2025-04-03,GOOGL,Alphabet Inc.,151.11,152.78,150.39,150.72,150.1992,46883400
2025-04-04,GOOGL,Alphabet Inc.,148.01,151.07,145.38,145.6,145.0969,62259500
2025-04-07,GOOGL,Alphabet Inc.,141.55,152.85,140.53,146.75,146.2429,76794100
2025-04-08,GOOGL,Alphabet Inc.,151.22,152.24,143.03,144.7,144.2,52200200
2025-04-09,GOOGL,Alphabet Inc.,144.42,159.55,143.91,158.71,158.1616,70406200
2025-04-10,GOOGL,Alphabet Inc.,156.54,157.72,149.93,152.82,152.2919,48022000
2025-04-11,GOOGL,Alphabet Inc.,152.9,157.67,152.82,157.14,156.597,33636200
2025-04-14,GOOGL,Alphabet Inc.,160.0,161.72,157.56,159.07,158.5204,30333000
2025-04-15,GOOGL,Alphabet Inc.,159.13,159.65,155.21,156.31,155.7699,27551500
2025-04-16,GOOGL,Alphabet Inc.,153.1,155.89,151.51,153.33,152.8002,28187400
2025-04-17,GOOGL,Alphabet Inc.,154.29,154.68,148.5,151.16,150.6377,33046600
2025-04-21,GOOGL,Alphabet Inc.,148.88,148.95,146.1,147.67,147.1597,26049100
2025-04-22,GOOGL,Alphabet Inc.,148.89,152.19,148.54,151.47,150.9466,26971800
2025-04-23,GOOGL,Alphabet Inc.,155.61,157.53,153.81,155.35,154.8132,31128800
2025-04-24,GOOGL,Alphabet Inc.,156.15,159.59,155.79,159.28,158.7296,45894000
2025-04-25,GOOGL,Alphabet Inc.,165.07,166.1,161.04,161.96,161.4004,56034000
2025-04-28,GOOGL,Alphabet Inc.,162.43,163.15,158.6,160.61,160.055,29745800
2025-04-29,GOOGL,Alphabet Inc.,160.32,160.74,157.52,160.16,159.6066,26809000
2025-04-30,GOOGL,Alphabet Inc.,157.98,159.27,155.4,158.8,158.2513,34981100
2025-05-01,GOOGL,Alphabet Inc.,160.45,161.95,158.91,161.3,160.7426,30203200
2025-05-02,GOOGL,Alphabet Inc.,163.41,164.97,161.87,164.03,163.4632,25715000
2025-05-05,GOOGL,Alphabet Inc.,163.0,165.39,162.72,164.21,163.6426,21341800
2025-05-06,GOOGL,Alphabet Inc.,162.17,164.8,161.19,163.23,162.666,21277200
2025-05-07,GOOGL,Alphabet Inc.,164.08,165.0,147.84,151.38,150.8569,127490100
2025-05-08,GOOGL,Alphabet Inc.,155.0,155.93,152.9,154.28,153.7469,57498700
2025-05-09,GOOGL,Alphabet Inc.,154.17,155.05,152.2,152.75,152.2222,32435300
2025-05-12,GOOGL,Alphabet Inc.,157.49,159.1,156.25,158.46,157.9124,44138800
2025-05-13,GOOGL,Alphabet Inc.,158.79,160.57,156.16,159.53,158.9787,42382100
2025-05-14,GOOGL,Alphabet Inc.,159.96,167.0,159.61,165.37,164.7986,48755900
2025-05-15,GOOGL,Alphabet Inc.,165.84,166.21,162.37,163.96,163.3934,33146700
2025-05-16,GOOGL,Alphabet Inc.,167.73,169.35,165.62,166.19,165.6157,42846900
2025-05-19,GOOGL,Alphabet Inc.,164.51,166.64,164.22,166.54,165.9645,30426100
2025-05-20,GOOGL,Alphabet Inc.,166.43,168.5,162.9,163.98,163.4134,46607700
2025-05-21,GOOGL,Alphabet Inc.,163.69,173.14,163.56,168.56,167.9776,73416000
2025-05-22,GOOGL,Alphabet Inc.,171.85,176.77,170.71,170.87,170.2796,74864400
2025-05-23,GOOGL,Alphabet Inc.,169.06,169.96,167.89,168.47,167.8878,35211400
2025-05-27,GOOGL,Alphabet Inc.,170.16,173.17,170.0,172.9,172.3025,37995700
2025-05-28,GOOGL,Alphabet Inc.,173.16,175.27,171.91,172.36,171.7644,34784000
2025-05-29,GOOGL,Alphabet Inc.,174.0,174.42,170.63,171.86,171.2661,29317300
2025-05-30,GOOGL,Alphabet Inc.,171.35,172.21,167.44,171.74,171.1466,52639900
2025-06-02,GOOGL,Alphabet Inc.,167.84,169.87,167.39,169.03,168.4459,38612300
2025-06-03,GOOGL,Alphabet Inc.,167.49,168.48,165.28,166.18,165.6058,45084900
2025-06-04,GOOGL,Alphabet Inc.,166.74,168.22,166.36,168.05,167.4693,26900800
2025-06-05,GOOGL,Alphabet Inc.,170.34,170.93,167.59,168.21,167.6288,36379100
2025-06-06,GOOGL,Alphabet Inc.,170.83,174.5,170.83,173.68,173.0798,35731800
2025-06-09,GOOGL,Alphabet Inc.,174.54,176.47,174.37,176.09,175.694,28935900
2025-06-10,GOOGL,Alphabet Inc.,176.2,181.11,174.91,178.6,178.1983,61766100
2025-06-11,GOOGL,Alphabet Inc.,179.77,180.37,176.75,177.35,176.9511,31646800
2025-06-12,GOOGL,Alphabet Inc.,176.18,176.72,174.75,175.7,175.3048,20941900
2025-06-13,GOOGL,Alphabet Inc.,172.44,177.13,172.39,174.67,174.2772,27663100
2025-06-16,GOOGL,Alphabet Inc.,174.73,176.94,174.65,176.77,176.3724,27389200
2025-06-17,GOOGL,Alphabet Inc.,175.7,177.36,174.58,175.95,175.5543,24973000
2025-06-18,GOOGL,Alphabet Inc.,176.01,176.56,173.2,173.32,172.9302,28707500
2025-06-20,GOOGL,Alphabet Inc.,173.95,174.34,165.46,166.64,166.2652,75659900
2025-06-23,GOOGL,Alphabet Inc.,166.27,167.34,162.0,165.19,164.8185,57671000
2025-06-24,GOOGL,Alphabet Inc.,166.92,168.22,166.13,166.77,166.3949,40524300
2025-06-25,GOOGL,Alphabet Inc.,167.63,172.36,167.55,170.68,170.2961,35479000
2025-06-26,GOOGL,Alphabet Inc.,172.43,173.69,169.94,173.54,173.1497,31796700
2025-06-27,GOOGL,Alphabet Inc.,173.54,178.68,171.73,178.53,178.1285,108140200
2025-06-30,GOOGL,Alphabet Inc.,180.78,181.23,174.58,176.23,175.8336,63378900
2025-07-01,GOOGL,Alphabet Inc.,175.74,176.09,173.53,175.84,175.4445,35904500
2025-07-02,GOOGL,Alphabet Inc.,175.54,178.86,175.07,178.64,178.2382,29128900
2025-07-03,GOOGL,Alphabet Inc.,178.5,179.67,177.05,179.53,179.1262,21689700
2025-07-07,GOOGL,Alphabet Inc.,179.06,179.3,175.68,176.79,176.3924,34175600
2025-07-08,GOOGL,Alphabet Inc.,177.85,177.95,172.81,174.36,173.9678,40442500
2025-07-09,GOOGL,Alphabet Inc.,175.25,179.44,172.77,176.62,176.2228,43025600
2025-07-10,GOOGL,Alphabet Inc.,175.63,178.43,174.38,177.62,177.2205,29252400
2025-07-11,GOOGL,Alphabet Inc.,176.79,181.43,176.48,180.19,179.7848,34282900
2025-07-14,GOOGL,Alphabet Inc.,181.01,183.67,179.68,181.56,181.1517,32536600
2025-07-15,GOOGL,Alphabet Inc.,182.81,184.22,181.6,182.0,181.5907,33448300
2025-07-16,GOOGL,Alphabet Inc.,183.24,184.33,182.03,182.97,182.5585,33104200
2025-07-17,GOOGL,Alphabet Inc.,182.14,184.06,180.48,183.58,183.1671,31992600
2025-07-18,GOOGL,Alphabet Inc.,185.4,186.42,183.71,185.06,184.6438,34014500
2025-07-21,GOOGL,Alphabet Inc.,186.25,190.29,186.15,190.1,189.6725,45803100
2025-07-22,GOOGL,Alphabet Inc.,191.5,191.65,187.46,191.34,190.9097,44660200
2025-07-23,GOOGL,Alphabet Inc.,191.5,192.53,189.18,190.23,189.8022,58681900
2025-07-24,GOOGL,Alphabet Inc.,197.03,197.95,191.0,192.17,191.7378,74881700
2025-07-25,GOOGL,Alphabet Inc.,191.98,194.33,191.26,193.18,192.7455,39785900
2025-07-28,GOOGL,Alphabet Inc.,193.65,194.05,190.84,192.58,192.1469,38139500
2025-07-29,GOOGL,Alphabet Inc.,192.43,195.92,192.08,195.75,195.3098,41389200
2025-07-30,GOOGL,Alphabet Inc.,195.6,197.6,194.69,196.53,196.088,32445400
2025-07-31,GOOGL,Alphabet Inc.,195.71,195.99,191.09,191.9,191.4684,51329200
2025-08-01,GOOGL,Alphabet Inc.,189.03,190.83,187.82,189.13,188.7046,34832200
2025-08-04,GOOGL,Alphabet Inc.,190.29,195.27,190.12,195.04,194.6013,31547400
2025-08-05,GOOGL,Alphabet Inc.,194.71,197.86,193.89,194.67,194.2322,31602300
2025-08-06,GOOGL,Alphabet Inc.,194.5,196.63,193.67,196.09,195.649,21562900
2025-08-07,GOOGL,Alphabet Inc.,197.06,197.54,194.33,196.52,196.078,26321800
2025-08-08,GOOGL,Alphabet Inc.,197.22,202.61,197.17,201.42,200.967,39161800
2025-08-11,GOOGL,Alphabet Inc.,200.94,201.48,199.07,201.0,200.5479,25832400
2025-08-12,GOOGL,Alphabet Inc.,201.37,204.5,200.59,203.34,202.8827,30397900
2025-08-13,GOOGL,Alphabet Inc.,204.13,204.53,197.51,201.96,201.5058,28342900
2025-08-14,GOOGL,Alphabet Inc.,201.5,204.44,201.23,202.94,202.4836,25230400
2025-08-15,GOOGL,Alphabet Inc.,203.85,206.44,201.28,203.9,203.4414,34931400
2025-08-18,GOOGL,Alphabet Inc.,204.2,205.27,202.49,203.5,203.0423,18526600
2025-08-19,GOOGL,Alphabet Inc.,203.03,203.44,199.96,201.57,201.1167,24240200
2025-08-20,GOOGL,Alphabet Inc.,200.73,201.28,196.6,199.32,198.8717,28955500
2025-08-21,GOOGL,Alphabet Inc.,199.75,202.48,199.43,199.75,199.3008,19774600
2025-08-22,GOOGL,Alphabet Inc.,202.73,208.54,201.3,206.09,205.6265,42827000
2025-08-25,GOOGL,Alphabet Inc.,206.43,210.52,205.28,208.49,208.0211,29928900
2025-08-26,GOOGL,Alphabet Inc.,207.51,207.85,205.7,207.14,206.6741,28464100
2025-08-27,GOOGL,Alphabet Inc.,205.7,208.91,205.65,207.48,207.0134,23022900
2025-08-28,GOOGL,Alphabet Inc.,207.25,212.22,206.9,211.64,211.164,32339300
2025-08-29,GOOGL,Alphabet Inc.,210.51,214.65,210.2,212.91,212.4312,39728400
2025-09-02,GOOGL,Alphabet Inc.,208.44,211.68,206.2,211.35,210.8747,47523000
2025-09-03,GOOGL,Alphabet Inc.,226.21,231.31,224.79,230.66,230.1413,103336100
2025-09-04,GOOGL,Alphabet Inc.,229.65,232.37,226.11,232.3,231.7775,51684200
2025-09-05,GOOGL,Alphabet Inc.,232.2,235.76,231.9,235.0,234.4715,46588900
2025-09-08,GOOGL,Alphabet Inc.,235.47,238.13,233.67,234.04,233.7225,32474700
2025-09-09,GOOGL,Alphabet Inc.,234.17,240.47,233.23,239.63,239.3049,38061000
2025-09-10,GOOGL,Alphabet Inc.,238.9,241.66,237.85,239.17,238.8455,35141100
2025-09-11,GOOGL,Alphabet Inc.,239.88,242.25,236.25,240.37,240.0439,30599300
2025-09-12,GOOGL,Alphabet Inc.,240.37,242.08,238.0,240.8,240.4733,26771600
2025-09-15,GOOGL,Alphabet Inc.,244.66,252.41,244.66,251.61,251.2686,58383800
2025-09-16,GOOGL,Alphabet Inc.,252.08,253.04,249.47,251.16,250.8193,34109700
2025-09-17,GOOGL,Alphabet Inc.,251.22,251.6,246.28,249.53,249.1915,34108000
2025-09-18,GOOGL,Alphabet Inc.,251.68,253.99,249.8,252.03,251.6881,31239500
2025-09-19,GOOGL,Alphabet Inc.,253.25,256.0,251.81,254.72,254.3744,55571400
2025-09-22,GOOGL,Alphabet Inc.,254.43,255.78,250.3,252.53,252.1874,32290500
2025-09-23,GOOGL,Alphabet Inc.,253.04,254.36,250.48,251.66,251.3186,26628000
2025-09-24,GOOGL,Alphabet Inc.,251.66,252.35,246.44,247.14,246.8047,28201000
2025-09-25,GOOGL,Alphabet Inc.,244.4,246.49,240.74,245.79,245.4565,31020400
2025-09-26,GOOGL,Alphabet Inc.,247.07,249.42,245.97,246.54,246.2055,18503200
2025-09-29,GOOGL,Alphabet Inc.,247.85,251.15,242.77,244.05,243.7189,32505800
2025-09-30,GOOGL,Alphabet Inc.,242.81,243.29,239.25,243.1,242.7702,34724300
2025-10-01,GOOGL,Alphabet Inc.,240.75,246.3,238.61,244.9,244.5677,31658200
2025-10-02,GOOGL,Alphabet Inc.,245.15,246.81,242.3,245.69,245.3567,25483300
2025-10-03,GOOGL,Alphabet Inc.,244.49,246.3,241.66,245.35,245.0171,30249600
2025-10-06,GOOGL,Alphabet Inc.,244.78,251.32,244.58,250.43,250.0902,28894700
2025-10-07,GOOGL,Alphabet Inc.,248.27,250.44,245.52,245.76,245.4266,23181300
2025-10-08,GOOGL,Alphabet Inc.,244.96,246.01,243.82,244.62,244.2881,21307100
2025-10-09,GOOGL,Alphabet Inc.,244.47,244.76,239.15,241.53,241.2023,27892100
2025-10-10,GOOGL,Alphabet Inc.,241.43,244.09,235.84,236.57,236.2491,33180300
2025-10-13,GOOGL,Alphabet Inc.,240.21,244.5,239.71,244.15,243.8188,24995000
2025-10-14,GOOGL,Alphabet Inc.,241.23,247.12,240.51,245.45,245.117,22111600
2025-10-15,GOOGL,Alphabet Inc.,247.25,252.11,245.99,251.03,250.6894,27007700
2025-10-16,GOOGL,Alphabet Inc.,251.77,256.96,250.1,251.46,251.1189,27997200
2025-10-17,GOOGL,Alphabet Inc.,250.76,254.22,247.81,253.3,252.9564,29671600
2025-10-20,GOOGL,Alphabet Inc.,254.69,257.33,254.23,256.55,256.2019,22350200
2025-10-21,GOOGL,Alphabet Inc.,254.74,254.88,244.15,250.46,250.1202,47312100
2025-10-22,GOOGL,Alphabet Inc.,254.37,256.36,249.29,251.69,251.3485,35029400
2025-10-23,GOOGL,Alphabet Inc.,252.98,255.04,251.85,253.08,252.7366,19901400
2025-10-24,GOOGL,Alphabet Inc.,256.58,261.68,255.32,259.92,259.5674,28655100
2025-10-27,GOOGL,Alphabet Inc.,264.82,270.14,264.28,269.27,268.9047,35235200
2025-10-28,GOOGL,Alphabet Inc.,269.69,270.73,266.5,267.47,267.1071,29738600
2025-10-29,GOOGL,Alphabet Inc.,267.75,275.34,267.67,274.57,274.1975,43580300
2025-10-30,GOOGL,Alphabet Inc.,291.59,291.59,280.06,281.48,281.0981,74876000
2025-10-31,GOOGL,Alphabet Inc.,283.21,286.0,277.03,281.19,280.8085,39267900
2025-11-03,GOOGL,Alphabet Inc.,282.18,285.53,279.8,283.72,283.3351,29786000
2025-11-04,GOOGL,Alphabet Inc.,276.75,281.27,276.26,277.54,277.1635,30078400
2025-11-05,GOOGL,Alphabet Inc.,278.87,286.42,277.34,284.31,283.9243,31010300
